label,value,year,Pop
Background,-0.0279185085183647,2017 - 2018,Japan
Background,-0.040663897332987,2018 - 2019,Japan
Background,-0.0141460013647709,2019 - 2020,Japan
Compression,0.0453822443304472,2009 - 2010,Japan
Compression,0.00895762044441461,2010 - 2011,Japan
Compression,0.0806850714707935,2011 - 2012,Japan
Compression,0.00818814979629941,2012 - 2013,Japan
Compression,-0.00701066363609657,2013 - 2014,Japan
Compression,0.0502758728247886,2014 - 2015,Japan
Compression,0.014726952043709,2015 - 2016,Japan
Compression,0.0401255779228806,2016 - 2017,Japan
Compression,-0.00601739464931281,2017 - 2018,Japan
Compression,0.0257397730908657,2018 - 2019,Japan
Compression,-0.041998520479448,2019 - 2020,Japan
Shift,-0.14510752934132,2009 - 2010,Japan
Shift,-0.113104928017172,2010 - 2011,Japan
Shift,0.139959910765102,2011 - 2012,Japan
Shift,0.135912813420887,2012 - 2013,Japan
Shift,0.228614474527603,2013 - 2014,Japan
Shift,0.120603613039292,2014 - 2015,Japan
Shift,0.147265374385818,2015 - 2016,Japan
Shift,0.0488706159406004,2016 - 2017,Japan
Shift,0.0884398996421257,2017 - 2018,Japan
Shift,0.13096076885302,2018 - 2019,Japan
Shift,0.333649047820947,2019 - 2020,Japan
infant mortlaiy initial,-0.0014015986395292,2009 - 2010,New Zealand
infant mortlaiy initial,0.0112025561784541,2010 - 2011,New Zealand
infant mortlaiy initial,0.00145343482536685,2011 - 2012,New Zealand
infant mortlaiy initial,-0.00148649509382131,2012 - 2013,New Zealand
infant mortlaiy initial,-0.0354953816155073,2013 - 2014,New Zealand
infant mortlaiy initial,0.0214822098491581,2014 - 2015,New Zealand
infant mortlaiy initial,0.0138906745789231,2015 - 2016,New Zealand
infant mortlaiy initial,-0.00530696078080469,2016 - 2017,New Zealand
infant mortlaiy initial,0.00356280353974228,2017 - 2018,New Zealand
infant mortlaiy initial,-0.0179491259091721,2018 - 2019,New Zealand
infant mortlaiy initial,0.0277360450921177,2019 - 2020,New Zealand
infant mortlaiy initial,-0.0129036785945521,2020 - 2021,New Zealand
infant mortality decrease,-0.0201907432085716,2009 - 2010,New Zealand
infant mortality decrease,0.0535177611638108,2010 - 2011,New Zealand
infant mortality decrease,-0.0351758262102244,2011 - 2012,New Zealand
infant mortality decrease,-0.00192225422574405,2012 - 2013,New Zealand
infant mortality decrease,-0.0183846534159198,2013 - 2014,New Zealand
infant mortality decrease,0.0428576277571416,2014 - 2015,New Zealand
infant mortality decrease,0.0186753896437485,2015 - 2016,New Zealand
infant mortality decrease,-0.0384753951266635,2016 - 2017,New Zealand
infant mortality decrease,0.000208767011326419,2017 - 2018,New Zealand
infant mortality decrease,0.0087359235797878,2018 - 2019,New Zealand
infant mortality decrease,-0.0126403339106819,2019 - 2020,New Zealand
infant mortality decrease,0.00550804550773313,2020 - 2021,New Zealand
Background,0.124523890994951,2009 - 2010,New Zealand
Background,-0.143409517043274,2010 - 2011,New Zealand
Background,0.0763764025265438,2011 - 2012,New Zealand
Background,0.142640175987777,2012 - 2013,New Zealand
Background,0.164102387125531,2013 - 2014,New Zealand
Background,-0.210806516348453,2014 - 2015,New Zealand
Background,0.00976107323984155,2015 - 2016,New Zealand
Background,0.0381329230219042,2016 - 2017,New Zealand
Background,-0.121548028826696,2017 - 2018,New Zealand
Background,-0.0333457077269103,2018 - 2019,New Zealand
Background,0.124137274095809,2019 - 2020,New Zealand
Background,-0.117869366079391,2020 - 2021,New Zealand
Compression,-0.0249281872372016,2009 - 2010,New Zealand
Compression,0.115798468207785,2010 - 2011,New Zealand
Compression,0.0600864837716332,2011 - 2012,New Zealand
Compression,-0.129617518643676,2012 - 2013,New Zealand
Compression,0.0396487770176498,2013 - 2014,New Zealand
Compression,0.067824327054515,2014 - 2015,New Zealand
Compression,-0.00396826304035878,2015 - 2016,New Zealand
Compression,-0.0215006249260556,2016 - 2017,New Zealand
Compression,0.0270837133113507,2017 - 2018,New Zealand
Compression,0.0823501467811281,2018 - 2019,New Zealand
Compression,-0.128912035722637,2019 - 2020,New Zealand
Compression,0.0850440176207154,2020 - 2021,New Zealand
Shift,0.346904871071016,2009 - 2010,New Zealand
Shift,-0.381663608197762,2010 - 2011,New Zealand
Shift,0.28770285242745,2011 - 2012,New Zealand
Shift,0.402868545275747,2012 - 2013,New Zealand
Shift,-0.262873147277375,2013 - 2014,New Zealand
Shift,0.0439108936128304,2014 - 2015,New Zealand
Shift,0.422543373028789,2015 - 2016,New Zealand
Shift,-0.385501122334383,2016 - 2017,New Zealand
Shift,0.408736444583304,2017 - 2018,New Zealand
Shift,0.0314619623212931,2018 - 2019,New Zealand
Shift,0.745874519278265,2019 - 2020,New Zealand
Shift,-0.335999881893365,2020 - 2021,New Zealand
infant mortlaiy initial,-0.000619767276673021,2009 - 2010,Norway
infant mortlaiy initial,0.0164625819139261,2010 - 2011,Norway
infant mortlaiy initial,-0.0105855529625873,2011 - 2012,Norway
infant mortlaiy initial,-0.0152621722506614,2012 - 2013,Norway
infant mortlaiy initial,0.00874576147434354,2013 - 2014,Norway
infant mortlaiy initial,0.0031434035479529,2014 - 2015,Norway
infant mortlaiy initial,0.00218484885447628,2015 - 2016,Norway
infant mortlaiy initial,-0.00540225908489422,2016 - 2017,Norway
infant mortlaiy initial,0.000885673958555699,2017 - 2018,Norway
infant mortlaiy initial,0.00716427636473961,2018 - 2019,Norway
infant mortlaiy initial,0.00500787128637037,2019 - 2020,Norway
infant mortality decrease,-0.0359154328921554,2009 - 2010,Norway
infant mortality decrease,0.0289967698070435,2010 - 2011,Norway
infant mortality decrease,-0.0259397091299542,2011 - 2012,Norway
infant mortality decrease,0.00957691016655026,2012 - 2013,Norway
infant mortality decrease,0.0259304790845271,2013 - 2014,Norway
infant mortality decrease,-0.0170500740060301,2014 - 2015,Norway
infant mortality decrease,-0.00613690273893047,2015 - 2016,Norway
infant mortality decrease,0.0229728994141764,2016 - 2017,Norway
infant mortality decrease,-9.21409592241777e-11,2017 - 2018,Norway
infant mortality decrease,-2.02866623204374e-11,2018 - 2019,Norway
infant mortality decrease,-3.53815113262646e-10,2019 - 2020,Norway
Background,0.0560943904886836,2009 - 2010,Norway
Background,-0.0984407689430349,2010 - 2011,Norway
Background,0.221694677215556,2011 - 2012,Norway
Background,0.0238766873185896,2012 - 2013,Norway
Background,0.0917759138594585,2013 - 2014,Norway
Background,-0.0773514070509939,2014 - 2015,Norway
Background,-0.0548324887802428,2015 - 2016,Norway
Background,0.0595697755952859,2016 - 2017,Norway
Background,0.041554208331395,2017 - 2018,Norway
Background,-0.097361707973115,2018 - 2019,Norway
Background,-0.0367546371951198,2019 - 2020,Norway
Compression,-0.0331441433765695,2009 - 2010,Norway
Compression,0.0790226483451539,2010 - 2011,Norway
Compression,0.0308844645574019,2011 - 2012,Norway
Compression,-0.0705807678673156,2012 - 2013,Norway
Compression,0.0210977899339041,2013 - 2014,Norway
Compression,0.0858522911463885,2014 - 2015,Norway
Compression,-0.00644570216140047,2015 - 2016,Norway
Compression,0.0229730062331329,2016 - 2017,Norway
Compression,0.0297740738856535,2017 - 2018,Norway
Compression,0.0090710900287122,2018 - 2019,Norway
Compression,0.0130051878608342,2019 - 2020,Norway
Shift,0.101076519689283,2009 - 2010,Norway
Shift,0.210993929762856,2010 - 2011,Norway
Shift,-0.197512267254513,2011 - 2012,Norway
Shift,0.277987863057255,2012 - 2013,Norway
Shift,0.331744134505638,2013 - 2014,Norway
Shift,0.0322198890991996,2014 - 2015,Norway
Shift,0.089580933926106,2015 - 2016,Norway
Shift,0.0519630305720308,2016 - 2017,Norway
Shift,0.151017030753319,2017 - 2018,Norway
Shift,0.243500675833125,2018 - 2019,Norway
Shift,0.200428185983693,2019 - 2020,Norway
infant mortlaiy initial,0.00847478508036542,2009 - 2010,Portugal
infant mortlaiy initial,-0.00102904392851903,2010 - 2011,Portugal
infant mortlaiy initial,-0.0110114075636875,2011 - 2012,Portugal
infant mortlaiy initial,0.0124183572730511,2012 - 2013,Portugal
infant mortlaiy initial,0.000874708016848211,2013 - 2014,Portugal
infant mortlaiy initial,-0.00317401962109848,2014 - 2015,Portugal
infant mortlaiy initial,-0.00380515120948441,2015 - 2016,Portugal
infant mortlaiy initial,0.00796580078792626,2016 - 2017,Portugal
infant mortlaiy initial,-0.0144502497056583,2017 - 2018,Portugal
infant mortlaiy initial,0.009179217033702,2018 - 2019,Portugal
infant mortlaiy initial,0.00437783709420087,2019 - 2020,Portugal
infant mortlaiy initial,0.000688805171349766,2020 - 2021,Portugal
infant mortality decrease,0.0182587150167908,2009 - 2010,Portugal
infant mortality decrease,-0.013652049564459,2010 - 2011,Portugal
infant mortality decrease,0.0157316011150109,2011 - 2012,Portugal
infant mortality decrease,-4.12949616572202e-09,2012 - 2013,Portugal
infant mortality decrease,3.09502527903735e-09,2013 - 2014,Portugal
infant mortality decrease,-6.37724266009927e-12,2014 - 2015,Portugal
infant mortality decrease,-6.97552925178235e-11,2015 - 2016,Portugal
infant mortality decrease,-7.91499913231839e-10,2016 - 2017,Portugal
infant mortality decrease,-0.0247758659411419,2017 - 2018,Portugal
infant mortality decrease,0.0120426940824176,2018 - 2019,Portugal
infant mortality decrease,0.0132197866065424,2019 - 2020,Portugal
infant mortality decrease,2.0987326292504e-09,2020 - 2021,Portugal
Background,-0.0971029319460086,2009 - 2010,Portugal
Background,0.273097245398286,2010 - 2011,Portugal
Background,-0.0589966632368715,2011 - 2012,Portugal
Background,0.0938643063246103,2012 - 2013,Portugal
Background,-0.0140533536629478,2013 - 2014,Portugal
Background,0.0540429283302148,2014 - 2015,Portugal
Background,0.00891118352752016,2015 - 2016,Portugal
Background,-0.123887820839155,2016 - 2017,Portugal
Background,-0.0501316177597531,2017 - 2018,Portugal
Background,0.0219776966511705,2018 - 2019,Portugal
Background,0.0367981025884307,2019 - 2020,Portugal
Background,-0.0465618993565768,2020 - 2021,Portugal
Compression,0.0980776157728099,2009 - 2010,Portugal
Compression,-0.112690326495249,2010 - 2011,Portugal
Compression,0.139911676898332,2011 - 2012,Portugal
Compression,-0.0491046052260842,2012 - 2013,Portugal
Compression,0.00845872621873918,2013 - 2014,Portugal
Compression,0.0759806915965728,2014 - 2015,Portugal
Compression,-0.0443163874946078,2015 - 2016,Portugal
Compression,0.00165706529875138,2016 - 2017,Portugal
Compression,0.0758804468949499,2017 - 2018,Portugal
Compression,-0.0345666248922009,2018 - 2019,Portugal
Compression,0.0320929186003571,2019 - 2020,Portugal
Compression,-0.016905731044868,2020 - 2021,Portugal
Shift,0.187098842611737,2009 - 2010,Portugal
Shift,0.390094334720217,2010 - 2011,Portugal
Shift,-0.185395595724553,2011 - 2012,Portugal
Shift,0.308293559298949,2012 - 2013,Portugal
Shift,0.361086057932789,2013 - 2014,Portugal
Shift,-0.206878183084069,2014 - 2015,Portugal
Shift,0.115915117444547,2015 - 2016,Portugal
Shift,0.277466862725923,2016 - 2017,Portugal
Shift,-0.0216916243874784,2017 - 2018,Portugal
Shift,0.215442098666215,2018 - 2019,Portugal
Shift,-0.667338810597721,2019 - 2020,Portugal
Shift,0.126314483728791,2020 - 2021,Portugal
infant mortlaiy initial,-0.00433711975277323,2009 - 2010,Spain
infant mortlaiy initial,0.0033774418156613,2010 - 2011,Spain
infant mortlaiy initial,0.00170542674093881,2011 - 2012,Spain
infant mortlaiy initial,0.00478510697006177,2012 - 2013,Spain
infant mortlaiy initial,-0.00278898298374024,2013 - 2014,Spain
infant mortlaiy initial,0.00275821915109334,2014 - 2015,Spain
infant mortlaiy initial,0.00246028785326729,2015 - 2016,Spain
infant mortlaiy initial,-0.00153187325459896,2016 - 2017,Spain
infant mortlaiy initial,-0.00111736680103049,2017 - 2018,Spain
infant mortlaiy initial,0.00139219989042433,2018 - 2019,Spain
infant mortlaiy initial,0.000725704662101682,2019 - 2020,Spain
infant mortality decrease,0.00643922360212536,2009 - 2010,Spain
infant mortality decrease,0.000163492023748941,2010 - 2011,Spain
infant mortality decrease,0.0144366896100267,2011 - 2012,Spain
infant mortality decrease,-0.0107448684639894,2012 - 2013,Spain
infant mortality decrease,0.0105132529678381,2013 - 2014,Spain
infant mortality decrease,-2.64157891063119e-10,2014 - 2015,Spain
infant mortality decrease,-0.0050277200648809,2015 - 2016,Spain
infant mortality decrease,0.00496726174991456,2016 - 2017,Spain
infant mortality decrease,3.22972675221021e-10,2017 - 2018,Spain
infant mortality decrease,-2.69133480255064e-09,2018 - 2019,Spain
infant mortality decrease,1.97316142614307e-09,2019 - 2020,Spain
Background,0.0876772534074542,2009 - 2010,Spain
Background,-0.0346997410938126,2010 - 2011,Spain
Background,0.00861822103614884,2011 - 2012,Spain
Background,0.0740855616040791,2012 - 2013,Spain
Background,0.0296278792410226,2013 - 2014,Spain
Background,0.00559204839196066,2014 - 2015,Spain
Background,-0.00223130128156149,2015 - 2016,Spain
Background,-0.0589709081907615,2016 - 2017,Spain
Background,0.0417303665464235,2017 - 2018,Spain
Background,0.0631464312329422,2018 - 2019,Spain
Background,0.0156607457157527,2019 - 2020,Spain
Compression,-0.0147867293039214,2009 - 2010,Spain
Compression,0.0075456456165542,2010 - 2011,Spain
Compression,0.0804536592796791,2011 - 2012,Spain
Compression,-0.0972789959886239,2012 - 2013,Spain
Compression,-0.00265001584654189,2013 - 2014,Spain
Compression,0.0915461641703615,2014 - 2015,Spain
Compression,-0.0530655640870119,2015 - 2016,Spain
Compression,0.0545239322388047,2016 - 2017,Spain
Compression,-0.0164500278477162,2017 - 2018,Spain
Compression,-0.0563518091236755,2018 - 2019,Spain
Compression,0.0299532516082091,2019 - 2020,Spain
Shift,0.300021782894021,2009 - 2010,Spain
Shift,0.076271446888298,2010 - 2011,Spain
Shift,-0.152414276024745,2011 - 2012,Spain
Shift,0.450769103087399,2012 - 2013,Spain
Shift,0.0809148777519876,2013 - 2014,Spain
Shift,-0.378474877932535,2014 - 2015,Spain
Shift,0.474608623138553,2015 - 2016,Spain
Shift,-0.11175109240225,2016 - 2017,Spain
Shift,0.12255107539902,2017 - 2018,Spain
Shift,0.372342359961168,2018 - 2019,Spain
Shift,-1.21860546734249,2019 - 2020,Spain
infant mortlaiy initial,0.000392269309145429,2009 - 2010,Sweden
infant mortlaiy initial,0.0106254304670803,2010 - 2011,Sweden
infant mortlaiy initial,-0.00579578642299221,2011 - 2012,Sweden
infant mortlaiy initial,-0.00270708399957217,2012 - 2013,Sweden
infant mortlaiy initial,0.0122103471118982,2013 - 2014,Sweden
infant mortlaiy initial,-0.00547177495466466,2014 - 2015,Sweden
infant mortlaiy initial,-0.00434409742448938,2015 - 2016,Sweden
infant mortlaiy initial,0.00079127799089181,2016 - 2017,Sweden
infant mortlaiy initial,0.0097575339605902,2017 - 2018,Sweden
infant mortlaiy initial,-0.00123805257016775,2018 - 2019,Sweden
infant mortlaiy initial,-0.00312827007606489,2019 - 2020,Sweden
infant mortlaiy initial,0.0059919961243002,2020 - 2021,Sweden
infant mortality decrease,-0.00715853419979815,2009 - 2010,Sweden
infant mortality decrease,0.0187614866576399,2010 - 2011,Sweden
infant mortality decrease,0.0060251179672139,2011 - 2012,Sweden
infant mortality decrease,-2.87151341916977e-09,2012 - 2013,Sweden
infant mortality decrease,-0.0162147252422192,2013 - 2014,Sweden
infant mortality decrease,0.00986217740094609,2014 - 2015,Sweden
infant mortality decrease,0.00576405934996967,2015 - 2016,Sweden
infant mortality decrease,3.90154128468556e-10,2016 - 2017,Sweden
infant mortality decrease,-0.0251573469151424,2017 - 2018,Sweden
infant mortality decrease,0.00732120682830901,2018 - 2019,Sweden
infant mortality decrease,0.0163873798215949,2019 - 2020,Sweden
infant mortality decrease,-0.01057396918361,2020 - 2021,Sweden
Background,0.0287341700383262,2009 - 2010,Sweden
Background,-0.101929184481391,2010 - 2011,Sweden
Background,0.0667462619621516,2011 - 2012,Sweden
Background,-0.000205171474505196,2012 - 2013,Sweden
Background,-0.0188698477902185,2013 - 2014,Sweden
Background,0.0106643256916038,2014 - 2015,Sweden
Background,0.00456937389403415,2015 - 2016,Sweden
Background,0.0113897123223385,2016 - 2017,Sweden
Background,-0.0698373833776742,2017 - 2018,Sweden
Background,0.0316297481386829,2018 - 2019,Sweden
Background,0.0613462425648552,2019 - 2020,Sweden
Background,0.0028271819206302,2020 - 2021,Sweden
Compression,0.0449464028773955,2009 - 2010,Sweden
Compression,0.0554291624583987,2010 - 2011,Sweden
Compression,0.00980075407817431,2011 - 2012,Sweden
Compression,-0.0244021693188642,2012 - 2013,Sweden
Compression,0.00550460626368682,2013 - 2014,Sweden
Compression,0.0403576778052045,2014 - 2015,Sweden
Compression,0.00436088206063676,2015 - 2016,Sweden
Compression,0.0272295414715771,2016 - 2017,Sweden
Compression,0.013902936762105,2017 - 2018,Sweden
Compression,-0.0227270003312006,2018 - 2019,Sweden
Compression,0.0866707995763181,2019 - 2020,Sweden
Compression,-0.123132505671267,2020 - 2021,Sweden
Shift,0.0805381747935853,2009 - 2010,Sweden
Shift,0.174989003144286,2010 - 2011,Sweden
Shift,-0.168808988093638,2011 - 2012,Sweden
Shift,0.216212486106173,2012 - 2013,Sweden
Shift,0.304590169956604,2013 - 2014,Sweden
Shift,-0.0405218576189295,2014 - 2015,Sweden
Shift,0.0787069932955,2015 - 2016,Sweden
Shift,-0.00331608420730236,2016 - 2017,Sweden
Shift,0.167375118308093,2017 - 2018,Sweden
Shift,0.47685613039937,2018 - 2019,Sweden
Shift,-0.563591040088119,2019 - 2020,Sweden
Shift,0.632777085336941,2020 - 2021,Sweden
infant mortlaiy initial,0.00201845962585946,2009 - 2010,United Kingdom
infant mortlaiy initial,0.00955730112883283,2010 - 2011,United Kingdom
infant mortlaiy initial,0.00133431779759279,2011 - 2012,United Kingdom
infant mortlaiy initial,0.00551855854287135,2012 - 2013,United Kingdom
infant mortlaiy initial,-0.00336423630333736,2013 - 2014,United Kingdom
infant mortlaiy initial,0.00473281459440943,2014 - 2015,United Kingdom
infant mortlaiy initial,-0.00461066101473977,2015 - 2016,United Kingdom
infant mortlaiy initial,0.000746879837342608,2016 - 2017,United Kingdom
infant mortlaiy initial,0.000734102716203928,2017 - 2018,United Kingdom
infant mortlaiy initial,-0.00022591226323208,2018 - 2019,United Kingdom
infant mortlaiy initial,0.00106010783760104,2019 - 2020,United Kingdom
infant mortality decrease,-0.0136655100198413,2009 - 2010,United Kingdom
infant mortality decrease,-0.00665836715537613,2010 - 2011,United Kingdom
infant mortality decrease,0.00830718360250775,2011 - 2012,United Kingdom
infant mortality decrease,-0.00665214800554584,2012 - 2013,United Kingdom
infant mortality decrease,0.0266099066969123,2013 - 2014,United Kingdom
infant mortality decrease,-0.0143435374519447,2014 - 2015,United Kingdom
infant mortality decrease,-0.00234432008278939,2015 - 2016,United Kingdom
infant mortality decrease,0.0269465330310483,2016 - 2017,United Kingdom
infant mortality decrease,-0.0171688279305932,2017 - 2018,United Kingdom
infant mortality decrease,0.00146907424464309,2018 - 2019,United Kingdom
infant mortality decrease,0.0154778875404877,2019 - 2020,United Kingdom
Background,0.0132633195943132,2009 - 2010,United Kingdom
Background,0.0514327548545374,2010 - 2011,United Kingdom
Background,0.00697594730720831,2011 - 2012,United Kingdom
Background,-0.0373907950104007,2012 - 2013,United Kingdom
Background,-0.0314756390705302,2013 - 2014,United Kingdom
Background,-0.0298417227205704,2014 - 2015,United Kingdom
Background,0.0223354672727993,2015 - 2016,United Kingdom
Background,0.00271097737117228,2016 - 2017,United Kingdom
Background,-0.0304022007808969,2017 - 2018,United Kingdom
Background,-0.00474357373034601,2018 - 2019,United Kingdom
Background,0.0532079963246956,2019 - 2020,United Kingdom
Compression,0.032416956883644,2009 - 2010,United Kingdom
Compression,-0.0187645602392789,2010 - 2011,United Kingdom
Compression,0.0973572530499005,2011 - 2012,United Kingdom
Compression,0.027244479870816,2012 - 2013,United Kingdom
Compression,-0.0376405699875244,2013 - 2014,United Kingdom
Compression,0.106226548636714,2014 - 2015,United Kingdom
Compression,-0.0936838049606972,2015 - 2016,United Kingdom
Compression,0.0767356288436332,2016 - 2017,United Kingdom
Compression,-0.0277610962236758,2017 - 2018,United Kingdom
Compression,-0.0414638753135302,2018 - 2019,United Kingdom
Compression,0.0244718722768858,2019 - 2020,United Kingdom
Shift,0.0919134664756038,2009 - 2010,United Kingdom
Shift,0.318652142582043,2010 - 2011,United Kingdom
Shift,-0.165530194836862,2011 - 2012,United Kingdom
Shift,0.0948075823910005,2012 - 2013,United Kingdom
Shift,0.300905222507073,2013 - 2014,United Kingdom
Shift,-0.366755949744449,2014 - 2015,United Kingdom
Shift,0.245396099582902,2015 - 2016,United Kingdom
Shift,0.0307734348691208,2016 - 2017,United Kingdom
Shift,0.0252218127346391,2017 - 2018,United Kingdom
Shift,0.376801673385969,2018 - 2019,United Kingdom
Shift,-0.935134626200239,2019 - 2020,United Kingdom
infant mortlaiy initial,0.00558066005811533,2009 - 2010,United States
infant mortlaiy initial,0.00274770919625606,2010 - 2011,United States
infant mortlaiy initial,0.00110736911190034,2011 - 2012,United States
infant mortlaiy initial,0.00221344661916707,2012 - 2013,United States
infant mortlaiy initial,0.000412848457797363,2013 - 2014,United States
infant mortlaiy initial,-1.24532008301851e-05,2014 - 2015,United States
infant mortlaiy initial,0.00125529809659507,2015 - 2016,United States
infant mortlaiy initial,0.00221921069982213,2016 - 2017,United States
infant mortlaiy initial,0.00238421375661212,2017 - 2018,United States
infant mortlaiy initial,-0.000272311700071744,2018 - 2019,United States
infant mortlaiy initial,0.00351437524671829,2019 - 2020,United States
infant mortality decrease,-0.00839852075166503,2009 - 2010,United States
infant mortality decrease,0.006972925603899,2010 - 2011,United States
infant mortality decrease,0.00322954038870888,2011 - 2012,United States
infant mortality decrease,-0.000901271068281436,2012 - 2013,United States
infant mortality decrease,0.0085283432077615,2013 - 2014,United States
infant mortality decrease,0.00926280076211282,2014 - 2015,United States
infant mortality decrease,0.00993550360856303,2015 - 2016,United States
infant mortality decrease,0.011743408418414,2016 - 2017,United States
infant mortality decrease,-6.4410669666416e-10,2017 - 2018,United States
infant mortality decrease,-0.00480002229619914,2018 - 2019,United States
infant mortality decrease,0.00463364166085792,2019 - 2020,United States
Background,0.0262314439278625,2009 - 2010,United States
Background,-0.0415173124800754,2010 - 2011,United States
Background,-0.00240576908061568,2011 - 2012,United States
Background,-0.00105890253339248,2012 - 2013,United States
Background,0.00624548706521077,2013 - 2014,United States
Background,-0.12024158259623,2014 - 2015,United States
Background,-0.103271700863922,2015 - 2016,United States
Background,-0.0414867109488974,2016 - 2017,United States
Background,0.00183695177770016,2017 - 2018,United States
Background,0.0226737832000167,2018 - 2019,United States
Background,-0.154490930970972,2019 - 2020,United States
Compression,0.0637298220770318,2009 - 2010,United States
Compression,0.0260244076733451,2010 - 2011,United States
Compression,0.000154160585790454,2011 - 2012,United States
Compression,-0.00311070897702621,2012 - 2013,United States
Compression,-0.0559398665759461,2013 - 2014,United States
Compression,0.0566431381816307,2014 - 2015,United States
Compression,-0.0453495808597185,2015 - 2016,United States
Compression,0.0357224757388544,2016 - 2017,United States
Compression,0.0134935769049435,2017 - 2018,United States
Compression,-0.0185147101272622,2018 - 2019,United States
Compression,-0.00754959903396354,2019 - 2020,United States
Shift,0.050769811344606,2009 - 2010,United States
Shift,0.00339256138303633,2010 - 2011,United States
Shift,0.119609059153499,2011 - 2012,United States
Shift,0.0174095016055945,2012 - 2013,United States
Shift,0.139930277436359,2013 - 2014,United States
Shift,-0.0714182977157688,2014 - 2015,United States
Shift,0.198875918926316,2015 - 2016,United States
Shift,-0.00941543791084772,2016 - 2017,United States
Shift,0.150326395942623,2017 - 2018,United States
Shift,0.140003309979553,2018 - 2019,United States
Shift,-1.47454050073025,2019 - 2020,United States
